Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
707529;Ispas;Ispas;Ispas,Іspаs,Іспас,Испас,Իսպաս;P;PPL;UA;Ukraine;;03;7302;;;5625;325;300;Europe/Kyiv;2022-10-27;Ukraine;48.29881, 25.26941
708693;Hnizdychiv;Hnizdychiv;Gnezdychev,Gnizdichev,Gnizdichiv,Gnizdychuv,Hnizdychiv,Гнездычев,Гніздичів;P;PPL;UA;Ukraine;;15;4610;;;3983;;261;Europe/Kyiv;2023-05-02;Ukraine;49.33742, 24.10786
708995;Handrabury;Handrabury;Gandrabura,Gandraburi,Gandrabury,Gondrabura,Handrabury,Гандрабури;P;PPL;UA;Ukraine;;17;5112;;;2477;82;91;Europe/Kyiv;2022-10-27;Ukraine;47.71728, 29.86808
709063;Furmanivka;Furmanivka;Fourmanivka,Furmanca,Furmaniuka,Furmanivka,Furmaniwka,Furmanka,Furmanovka,Furmanowka,Furmaņivka,Furmánivka,Furmаnіvkа,Orman,fu er ma ni fu ka,furumaniuka,Орман,Фурманка,Фурмановка,Фурманівка,Фурманіўка,Ֆուրմանովկա,פורמאניבקה,フルマニウカ,富爾馬尼夫卡;P;PPL;UA;Ukraine;;17;5108;;;1468;8;4;Europe/Kyiv;2022-10-27;Ukraine;45.63562, 29.2349
709311;Mirnovka;Mirnovka;Dzhurgun,Mirnivka,Mirnovka,Джургу́н,Мирновка,Мирнівка;P;PPLA3;UA;Ukraine;;11;0106;11152857;;1259;12;15;Europe/Simferopol;2022-10-27;Ukraine;45.69083, 34.30966
709684;Doroshivka;Doroshivka;Arnautovka,Dorochivka,Doroshevka,Doroshivka,Doroshëvka,Дорошівка;P;PPL;UA;Ukraine;;16;4804;;;2083;14;21;Europe/Kyiv;2022-10-27;Ukraine;47.47565, 31.4644
710381;Chudniv;Chudniv;Chudniv,Chudnov,Cudniv,Tschudnow,Чуднов,Чуднів;P;PPLA3;UA;Ukraine;;27;1804;;;5448;;246;Europe/Kyiv;2022-10-27;Ukraine;50.05204, 28.11745
710739;Chernihivka;Chernihivka;Chernigivka,Chernigovka,Tchernihivka,Tschernihiwka,Черниговка,Чернігівка;P;PPL;UA;Ukraine;;26;2302;;;5813;117;130;Europe/Kyiv;2023-01-19;Ukraine;47.19451, 36.21648
710869;Chelyadinovo;Chelyadinovo;Cheljabincevo,Cheljadinove,Cheljadinovo,Chelyadinovo,Tobechik,Тобечи́к,Челя́бинцево,Челядиново,Челядінове;P;PPLA3;UA;Ukraine;;11;0110;11133124;;785;;49;Europe/Simferopol;2022-10-27;Ukraine;45.20729, 36.3762
710995;Bystrytsia;Bystrytsia;Bistricja,Bystrica,Bystritsa,Bystrytsia,Bystrytsya,Бистриця,Быстрица;P;PPL;UA;Ukraine;;06;2612;;;1016;;741;Europe/Kyiv;2022-10-27;Ukraine;48.45979, 24.246
711116;Buryn;Buryn;Burin',Buryn,Buryn',Buryn’,Буринь,Бурынь;P;PPLA3;UA;Ukraine;;21;5902;;;8359;;150;Europe/Kyiv;2022-10-27;Ukraine;51.19912, 33.83523
711390;Brovary;Brovary;Bravary,Brovarai,Brovari,Brovary,Brovarî,Brovarı,Browary,beulobali,brovari,brwfary,brwwary,bu luo wa li,burovuarui,Бравары,Бровари,Бровары,Броварі,Բրովարի,ברובארי,بروفاري,بروواری,ბროვარი,ブロヴァルィー,布羅瓦里,브로바리;P;PPLA2;UA;Ukraine;;13;3206;;;109806;;130;Europe/Kyiv;2023-01-23;Ukraine;50.51809, 30.80671
711635;Borodianka;Borodianka;Baradzjanka,Borodanka,Borodeanka,Borodianka,Borodjanka,Borodyanka,Borodzianka,Borodânka,Boroganka,Borontian'ka,Boroďanka,bo luo jiang ka,bolodyanka,borodianka,bwrwdyanka,bwrwdyanka  jwznw-banat,bx rx deiy nka,Μποροντιάνκα,Барадзянка,Бородянка,בורודיאנקה,بوروديانكا,بوروديانكا، جوزنو-بانات,بورودیانکا,บอรอเดียนกา,ボロディアンカ,博罗江卡,博羅江卡,보로댠카;P;PPL;UA;Ukraine;;13;3208;;;13832;;139;Europe/Kyiv;2023-05-02;Ukraine;50.64484, 29.9201
713743;Yakymivka;Yakymivka;Akimivka,Akimovka,Akimowka,Jakimivka,Yakymivka,Акимовка,Якимівка;P;PPLA2;UA;Ukraine;;26;2308;;;11069;33;14;Europe/Kyiv;2023-01-23;Ukraine;46.7011, 35.16334
8341919;Varash;Varash;Kuznecovs'k,Kuznecovsk,Kuznetsovs'k,Kuznetsovsk,Kuznetsovs’k,Varas,Varash,Varaš,Warasch,Вараш,Кузнецовск,Кузнецовськ;P;PPLA2;UA;Ukraine;;19;5602;;;42000;;167;Europe/Kyiv;2023-03-07;Ukraine;51.3509, 25.84738
686748;Kovyl’noye;Kovyl'noye;Kovil'ne,Kovyl'noe,Kovyl'noye,Kovyl’noye,Manaj,Monaj Nemeckij,Ковильне,Ковыльное,Мона́й Неме́цкий;P;PPLA3;UA;Ukraine;;11;0114;11153029;;783;70;72;Europe/Simferopol;2022-10-27;Ukraine;45.69028, 33.52775
687245;Zhashkiv;Zhashkiv;Jachkiv,Zhashkiv,Zhashkov,Жашков,Жашків;P;PPL;UA;Ukraine;;01;7106;;;13242;229;244;Europe/Kyiv;2023-05-01;Ukraine;49.2459, 30.09888
688109;Yevhenivka;Yevhenivka;Evgenivka,Yergen'yevka,Yergen’yevka,Yevgen'yevka,Yevgen’yevka,Yevhenivka,Євгенівка;P;PPL;UA;Ukraine;;16;4802;;;1176;10;32;Europe/Kyiv;2022-10-27;Ukraine;47.08707, 32.90293
688327;L’govskoye;L'govskoye;L'govs'ke,L'govskoe,L'govskoye,L’govskoye,Льговское,Льговське;P;PPLA3;UA;Ukraine;;11;0118;11152897;;1605;151;150;Europe/Simferopol;2022-10-27;Ukraine;45.09801, 34.9577
689037;Vorokhta;Vorokhta;Vorokhta,Worochta,Ворохта;P;PPL;UA;Ukraine;;06;2612;;;4212;850;745;Europe/Kyiv;2022-10-27;Ukraine;48.29301, 24.56393
689304;Vovchansk;Vovchansk;Volchansk,Vovcansk,Vovchans'k,Vovchansk,Vovchans’k,Vovčansk,Woltschansk,Вовчанськ,Волчанск;P;PPL;UA;Ukraine;;07;6314;;;17459;;111;Europe/Kyiv;2023-11-23;Ukraine;50.29078, 36.94108
689488;Vyshneve;Vyshneve;Erastivka,Vishneve,Vishnevi,Vishnevoe,Vishnyevoye,Vishnyëvoye,Visneve,Visnyovoe,Višneve,Vychneve,Vychnévé,Vyshnehveh,Vyshneve,Vysjneve,Vysneve,Vyšneve,Vîșneve,Vışneve,Wyschnewe,Wysznewe,wei shen nei wei,Вишнëвое,Вишневе,Вишневи,Вышнэвэ,Ерастівка,Վիշնյովոե,维什内韦;P;PPL;UA;Ukraine;;04;1204;;;2340;129;116;Europe/Kyiv;2022-10-27;Ukraine;48.43691, 33.91213
689567;Vinkivtsi;Vinkivtsi;Vin'kivci,Vin'kovcy,Vinkivtsi,Zatons'k,Виньковцы,Віньківці,Затонськ;P;PPLA2;UA;Ukraine;;09;6804;;;6127;290;291;Europe/Kyiv;2022-10-27;Ukraine;49.03403, 27.23135
690285;Velyka Bahachka;Velyka Bahachka;Velika Bagachka,Velikaja Bagachka,Velyka Bahatchka,Vélyka Bahatchka,Велика Багачка,Великая Багачка;P;PPLA2;UA;Ukraine;;18;5306;;;5488;92;103;Europe/Kyiv;2022-10-27;Ukraine;49.79819, 33.72013
690396;Vasylivka;Vasylivka;Aprodul Purice,Vasilevka,Vasilivka,Vasiļivka,Vassylivka,Vasyliuka,Vasylivka,Vasılivka,Vаsylіvkа,Wassyliwka,wa xi li fu ka,wsylwka,Василевка,Василівка,Васыліўка,وسیلوکا,瓦西利夫卡;P;PPL;UA;Ukraine;;17;5108;;;1220;16;21;Europe/Kyiv;2022-10-27;Ukraine;45.52175, 29.16316
690625;Uspenivka;Uspenivka;Ouspenivka,Ouspénivka,Uspenea,Uspenivka,Uspenovka,Uspens'ka,wu si pei ni fu ka,Успеновка,Успенська,Успенівка,烏斯佩尼夫卡;P;PPL;UA;Ukraine;;17;5104;;;2203;48;55;Europe/Kyiv;2022-10-27;Ukraine;46.185, 29.86392
690713;Blahovishchenske;Blahovishchenske;Blagoveshhenskoe,Blagovishhens'ke,Blahovichtchenske,Blahovichtchenské,Grushkivs'kij visilok,Ul'janovka,Благовещенское,Благовіщенське,Грушківський висілок,Ульяновка;P;PPLA2;UA;Ukraine;;10;3502;;;6051;120;143;Europe/Kyiv;2022-10-27;Ukraine;48.32822, 30.23619
690764;Ukromnoye;Ukromnoye;Novo-Sarabuz,Ukromne,Ukromnoe,Ukromnoye,Но́во-Сара́буз,Укромне,Укромное;P;PPLA3;UA;Ukraine;;11;0116;11152622;;4567;177;177;Europe/Simferopol;2022-10-27;Ukraine;45.04272, 34.00312
691138;Tselinnoye;Tselinnoye;Celinnoe,Cilinne,Kyrk-Chipche,Tselinnoye,Кырк-Чипче́,Целинное,Цілинне;P;PPLA3;UA;Ukraine;;11;0106;11152867;;900;13;14;Europe/Simferopol;2022-10-27;Ukraine;45.90633, 34.18063
691305;Trypillia;Trypillia;Tripila,Tripillea,Tripillia,Tripillja,Tripilya,Tripol'e,Tripole,Tripolye,Trypillia,Trypillja,Trypol,Trypіllja,Trîpillea,te li pi er li ya,teulipillya,toripirrya,trypylya,Трипиља,Триполье,Трипоље,Трипілля,Трыпілля,تریپیلیا,トリピーッリャ,特里皮爾利亞,트리필랴;P;PPL;UA;Ukraine;;13;3212;;;3000;;132;Europe/Kyiv;2022-10-27;Ukraine;50.11802, 30.78141
691969;Tabaky;Tabaky;Tabacu,Tabaki,Tabaky,ta ba ji,Табаки,塔巴基;P;PPL;UA;Ukraine;;17;5106;;;2498;35;9;Europe/Kyiv;2022-10-27;Ukraine;45.72669, 28.60686
692134;Suvorovskoye;Suvorovskoye;Bogaj,Suvorovs'ke,Suvorovskoe,Suvorovskoye,Бога́й,Суворовское,Суворовське;P;PPLA3;UA;Ukraine;;11;0108;11153107;;3200;8;15;Europe/Simferopol;2022-10-27;Ukraine;45.25171, 33.37194
692175;Sursko-Mykhailivka;Sursko-Mykhailivka;Surs'ko-Mikhajlivka,Surs'ko-Mykhaylivka,Sursko-Mihailivka,Sursko-Mihajlivka,Sursko-Mihajļivka,Sursko-Mikhajlovka,Sursko-Mikhaylovka,Sursko-Mychajlivka,Sursko-Mychajliwka,Sursko-Myh'ailivka,Sursko-Myhailivka,Sursko-Mykhailivka,Sursko-Mykhajlivka,Sursko-Mîhailivka,Surskо-Myh’аilіvkа,Surs’ko-Mykhaylivka,Surśko-Mychajliwka,su er xi ke-mi hai li fu ka,Сурско-Михайловка,Сурсько-Михайлівка,蘇爾西科-米海利夫卡;P;PPL;UA;Ukraine;;04;1202;;;2552;;67;Europe/Kyiv;2022-10-27;Ukraine;48.27437, 34.72655
692860;Stara Ushytsya;Stara Ushytsya;Stara Ouchytsia,Stara Ushicja,Staraja Ushica,Стара Ушиця,Старая Ушица;P;PPL;UA;Ukraine;;09;6802;;;2097;262;250;Europe/Kyiv;2022-10-27;Ukraine;48.59427, 27.07487
692882;Murafa;Murafa;Murafa,Staraya Murafa,Zhdanovo,Мурафа;P;PPL;UA;Ukraine;;23;0506;;;2739;224;237;Europe/Kyiv;2022-10-27;Ukraine;48.76734, 28.21519
693010;Sribne;Sribne;Srebnoe,Srebnoye,Sribne,Sribnoye,Сребное,Срібне;P;PPLA3;UA;Ukraine;;02;7408;;;3534;;166;Europe/Kyiv;2023-11-23;Ukraine;50.66384, 32.91867
693231;Solone;Solone;Soljonoe,Solone,Soloné,Солоне,Солёное;P;PPLA2;UA;Ukraine;;04;1202;;;7557;109;111;Europe/Kyiv;2022-10-27;Ukraine;48.20907, 34.87585
693381;Snizhne;Snizhne;Shezhnoye,Snezhnoe,Snezhnoye,Snizhne,Снежное,Сніжне;P;PPL;UA;Ukraine;;05;1406;;;55587;;290;Europe/Kyiv;2022-10-27;Ukraine;48.02612, 38.77225
693791;Synevyr;Synevyr;Alsoszinever,Alsószinevér,Sinevir,Siniyvir,Sinovir,Synevyr,Синевир;P;PPL;UA;Ukraine;;25;2112;;;4623;;647;Europe/Kyiv;2022-12-13;Ukraine;48.49947, 23.62179
693843;Shyshkivtsi;Shyshkivtsi;Shishkivci,Shishkovcy,Shishkovtsy,Shyshkivtsi,Shyshkovtse,Siscauti,Șișcăuți,Шишковцы,Шишківці;P;PPL;UA;Ukraine;;03;7306;;;1598;233;243;Europe/Kyiv;2022-10-27;Ukraine;48.55048, 25.63242
694017;Shyrivtsi;Shyrivtsi;Chyrivtsi,Shirivci,Shirovcy,Sirautii de Sus,Șirăuții de Sus,Шировцы,Ширівці;P;PPL;UA;Ukraine;;03;7304;;;1806;301;239;Europe/Kyiv;2022-10-27;Ukraine;48.42395, 26.29729
694278;Shchyrets;Shchyrets;Chtchyrets,Rosenberg,Schtschirez,Schtschyrez,Sciiret,Scirets,Scyrec,Shcherzhets,Shchezhets,Shchirets,Shchyrehc',Shchyrets,Shchyrets',Shchyrets’,Shhirec,Shhiret',Shirets,Sjtsjyrets,Szczerzec,shchrts,sz'z'z,xi lei ci,Şçırets,Ščyrec,Șciîreț,Шчырэць,Щиреть,Щирец,שטשעריץ,שצ'ז'ץ,شچرتس,希雷茨;P;PPL;UA;Ukraine;;15;4606;;;5733;;268;Europe/Kyiv;2022-10-27;Ukraine;49.65296, 23.85826
694290;Shcherbynivka;Shcherbynivka;Serbinivka,Shcherbinovka,Shcherbynivka,Shherbinivka,Щербинівка;P;PPL;UA;Ukraine;;05;1402;;;3868;;101;Europe/Kyiv;2022-10-27;Ukraine;48.39489, 37.79102
695104;Ruska Poliana;Ruska Poliana;Rus'ka Poljana,Ruska Poliana,Russkaja Poljana,Русская Поляна,Руська Поляна;P;PPL;UA;Ukraine;;01;7108;;;7780;;116;Europe/Kyiv;2022-10-27;Ukraine;49.417, 31.92009
695441;Rozkishne;Rozkishne;Imeni Tel'mana,Imeni Tel’mana,Kozlyach'ye,Kozlyach’ye,Roskoshnoe,Roskoshnoye,Rozkishne,Rozkisne,Tel'mana,Tel’mana,Vasil'yevka,Vasil’yevka,Розкішне,Роскошное;P;PPL;UA;Ukraine;;14;4406;;;6205;;55;Europe/Kyiv;2022-12-13;Ukraine;48.48959, 39.27881
695844;Rakoshyno;Rakoshyno;Beregrakos,Beregrákos,Rakoshin,Rakoshino,Rakoshyn,Rakoshyno,Rakosin,Rakosino,Rakosjyno,Rakosyno,Rakoszyno,Rakoŝino,Rakoşino,Rakošino,Rakošín,Rakoșîno,Rаkоšynо,la ke shen nuo,Ракошин,Ракошино,Ռակոշինո,拉科什諾;P;PPL;UA;Ukraine;;25;2104;;;3145;;114;Europe/Kyiv;2022-12-13;Ukraine;48.46631, 22.59692
695935;Radekhiv;Radekhiv;Radekhiv,Radekhov,Radzekhov,Radzekhuv,Radziechow,Radziechów,Радехів;P;PPL;UA;Ukraine;;15;4612;;;9680;;227;Europe/Kyiv;2023-05-01;Ukraine;50.28249, 24.64279
696239;Privetnoye;Privetnoye;Dzhuma-Ehli,Privetnoe,Privetnoye,Privitne,Джума́-Эли́,Приветное,Привітне;P;PPLA3;UA;Ukraine;;11;0118;11152900;;2592;147;139;Europe/Simferopol;2022-10-27;Ukraine;45.11969, 35.0596
696787;Pohorilivka;Pohorilivka;Pogorelovka,Pogorilivka,Pogorl'outi,Pogorl’outi,Pogoryluvka,Pogrylowka,Pohorilivka,Pohorlauti,Pohorlāuţi,Pohoryloowka,Pohorylóowka,Погорілівка;P;PPL;UA;Ukraine;;03;7306;;;1605;229;220;Europe/Kyiv;2022-10-27;Ukraine;48.54744, 25.96418
698200;Ostrovskoye;Ostrovskoye;Kijat,Ostrovs'ke,Ostrovskoe,Ostrovskoye,Кия́т,Островское,Островське;P;PPLA3;UA;Ukraine;;11;0112;11153014;;1123;17;18;Europe/Simferopol;2022-10-27;Ukraine;45.74232, 34.06607
698428;Orikhiv;Orikhiv;Orekhov,Orichiw,Orihiv,Orikhiv,Орехов,Оріхів;P;PPLA2;UA;Ukraine;;26;2310;;;14479;61;52;Europe/Kyiv;2022-12-19;Ukraine;47.57613, 35.78333
698462;Opishnya;Opishnya;Opichnia,Opishnja,Oposhnja,Опошня,Опішня;P;PPL;UA;Ukraine;;18;5308;;;5278;208;179;Europe/Kyiv;2022-10-27;Ukraine;49.95948, 34.60634
698943;Novi Bilokorovychi;Novi Bilokorovychi;Novi Bilokorovichi,Novi Bilokorovychi,Novye Belokorovichi,Novyye Belokorovichi,Novyye Belorovichi,Новые Белокоровичи,Нові Білокоровичі;P;PPL;UA;Ukraine;;27;1806;;;3251;;189;Europe/Kyiv;2022-10-27;Ukraine;51.11548, 28.05463
699333;Novopokrovka;Novopokrovka;Buzavchi,Novopokrovka,Бузавчи́,Новопокровка;P;PPLA3;UA;Ukraine;;11;0112;11152922;;1212;41;40;Europe/Simferopol;2022-10-27;Ukraine;45.42198, 34.45052
699499;Novokrasne;Novokrasne;Novokrasne,Novokrasnoe,Novokrasné,Новокрасне,Новокрасное;P;PPL;UA;Ukraine;;16;4808;;;1696;136;138;Europe/Kyiv;2022-10-27;Ukraine;48.02426, 31.36147
699680;Novoarkhanhelsk;Novoarkhanhelsk;Arkhangelogorod,Novoarkhangel's'k,Novoarkhangel'sk,Novoarkhanhelsk,Архангелогород,Новоархангельск,Новоархангельськ;P;PPLA2;UA;Ukraine;;10;3502;;;6121;134;114;Europe/Kyiv;2022-10-27;Ukraine;48.66187, 30.80705
699917;Nosivka;Nosivka;Nosivka,Nosovka,Nosowka,Носовка,Носівка;P;PPL;UA;Ukraine;;02;7404;;;12908;;121;Europe/Kyiv;2023-05-01;Ukraine;50.93152, 31.58282
700261;Netishyn;Netishyn;Neteshin,Netichyn,Netischyn,Netishin,Netishyn,Netisin,Netišin,Nétichyn,Нетешин,Нетишин,Нетішин;P;PPL;UA;Ukraine;;09;6806;;;36492;177;197;Europe/Kyiv;2023-05-01;Ukraine;50.32863, 26.64872
700292;Nerubayske;Nerubayske;Neroubaiske,Nerubaiske,Nerubajs'ke,Nerubajske,Nerubajskoe,Nerubajśke,Nerubayske,Néroubaïske,nie lu bai xi ke,Нерубайское,Нерубайське,涅魯拜西克;P;PPL;UA;Ukraine;;17;5110;;;8558;40;45;Europe/Kyiv;2022-10-27;Ukraine;46.54445, 30.62921
700301;Nepolokivtsi;Nepolokivtsi;Nepolocauti,Nepolocăuți,Nepolokivci,Nepolokivtsi,Nepolokovcy,Népolokivtsi,Неполоковцы,Неполоківці;P;PPL;UA;Ukraine;;03;7306;;;2471;194;193;Europe/Kyiv;2022-10-27;Ukraine;48.38809, 25.6353
700550;Mysovoe;Mysovoe;Kazantip,Misove,Mysovoe,Казанти́п,Мисове,Мысовое;P;PPLA3;UA;Ukraine;;11;0110;11129805;;429;;-1;Europe/Simferopol;2022-10-27;Ukraine;45.44788, 35.83528
701487;Mazanka;Mazanka;Mazanka,Мазанка;P;PPLA3;UA;Ukraine;;11;0116;11152608;;2564;346;337;Europe/Simferopol;2022-10-27;Ukraine;45.0055, 34.25581
701792;Markivka;Markivka;Markiuka,Markivka,Markiwka,Markovka,Markowka,Màrkivka,Márkivka,Novo-Markovka,ma er ji fu ka,mrqybqh,Μάρκιβκα,Марковка,Марківка,Маркіўка,מרקיבקה,馬爾基夫卡;P;PPL;UA;Ukraine;;14;4414;;;7087;;115;Europe/Kyiv;2022-12-13;Ukraine;49.52285, 39.57069
702094;Novoorzhytske;Novoorzhytske;Novoorjytske,Novoorjytské,Novoorzhic'ke,Novoorzhickoe,Новооржицкое,Новооржицьке;P;PPL;UA;Ukraine;;18;5304;;;1780;118;117;Europe/Kyiv;2022-10-27;Ukraine;50.02617, 32.72543
702417;Lyubotyn;Lyubotyn;Ljubotin,Lyobotin,Lyubotin,Lyubotyn,Люботин;P;PPL;UA;Ukraine;;07;6312;;;20001;;182;Europe/Kyiv;2023-05-03;Ukraine;49.94691, 35.92907
702459;Lyubymivka;Lyubymivka;Lioubymivka,Ljubimivka,Ljubimovka,Любимовка,Любимівка;P;PPL;UA;Ukraine;;08;6506;;;5611;58;60;Europe/Kyiv;2022-10-27;Ukraine;46.81048, 33.56845
703910;Krutoiarivka;Krutoiarivka;Krutoiarivka,Krutojarivka,Krutoyarivka,Krutoyarovka,Moldavka,Moldova,Крутоярівка;P;PPL;UA;Ukraine;;17;5104;;;1933;80;70;Europe/Kyiv;2022-10-27;Ukraine;46.35744, 29.82075
704251;Krasnoznamenka;Krasnoznamenka;Krasnoznam'janka,Krasnoznamenka,Краснознаменка,Краснознам’янка;P;PPLA3;UA;Ukraine;;11;0112;11152915;;1201;87;85;Europe/Simferopol;2022-10-27;Ukraine;45.28676, 34.00036
704335;Krasnosilka;Krasnosilka;Gil'dendorf,Gil’dendorf,Kolendorovo,Krasnoselka,Krasnosilka,Krasnosjolka,Krasnosëlka,Красносёлка,Красносілка;P;PPL;UA;Ukraine;;17;5110;;;5187;32;31;Europe/Kyiv;2022-10-27;Ukraine;46.62273, 30.77148
704381;Krasnogvardeyskoye;Krasnogvardeyskoye;Krasnogvardejskoe,Krasnogvardeyskoye,Krasnogvardijs'ke,Kurman-Kemel'chi,Красногвардейское,Красногвардійське,Курма́н-Кемельчи́;P;PPLA2;UA;Ukraine;;11;0112;11152906;;11134;46;36;Europe/Simferopol;2022-10-27;Ukraine;45.50271, 34.30134
704670;Kotsiubynske;Kotsiubynske;Berkovets,Imeni Kotsyubinskogo,Kacjubynskeh,Kociubynske,Kociubynśke,Kocjubins'ke,Kocjubinski,Kocjubinskoe,Kocjubyns'keh,Kocjubynske,Kotiubinske,Kotsioubynske,Kotsioumpinske,Kotsiubynske,Kotsubinske,Kotsuebinske,Kotsyubinskogo,Kotsyubinskoye,Kotsyubyns'ke,Kotsyubyns’ke,Kotsübınske,Kozjubynske,Koțiubînske,ke qiu bin si kai,kotsuiubinsuke,Κοτσιουμπίνσκε,Кацюбынскэ,Коцюбински,Коцюбинское,Коцюбинське,Коцюбынськэ,Կոցյուբինսկոե,コツィウビンスケ,科秋宾斯凯;P;PPL;UA;Ukraine;;12;;;;17623;;156;Europe/Kyiv;2023-05-01;Ukraine;50.48836, 30.32957
705034;Kopaihorod;Kopaihorod;Kapajgarad,Kopaihorod,Kopajgorod,Kopajgrod,Kopajgród,Kopajhorod,Kopaygorod,Kopayhorod,Kopaïhorod,ke pai huo luo de,qwpyyhwrwd,Капайгарад,Копайгород,Կոպայգորոդ,קופייהורוד,科派霍罗德,科派霍羅德;P;PPL;UA;Ukraine;;23;0506;;;1247;260;248;Europe/Kyiv;2022-10-27;Ukraine;48.85367, 27.80178
705459;Kolinkivtsy;Kolinkivtsy;Colencauti,Colencăuţi,Klishkautsy,Kolenkovcy,Kolinkivci,Kolinkivtsi,Коленковцы,Колінківці;P;PPL;UA;Ukraine;;03;7306;;;5245;217;210;Europe/Kyiv;2022-10-27;Ukraine;48.41254, 26.12462
705660;Klevan;Klevan;Klevan,Klevan',Klevan’,Klewan,Klewań,Клевань;P;PPL;UA;Ukraine;;19;5606;;;1458;;202;Europe/Kyiv;2022-10-27;Ukraine;50.74305, 25.97628
706289;Khorol;Khorol;Khorol,Хорол;P;PPL;UA;Ukraine;;18;5304;;;12540;130;128;Europe/Kyiv;2023-05-03;Ukraine;49.78286, 33.27184
706483;Kharkiv;Kharkiv;Carcovia,Carcóvia,Charcovia,Charkiv,Charkiw,Charkov,Charkovas,Charkow,Charków,HRK,Harkiv,Harkiva,Harkivo,Harkov,Harkova,Jarkov,Khar'kov,Kharkiv,Kharkov,Khar’kov,ha er ke fu,haleukiu,harikofu,hrqwb,kaleukipeu,kalipeu,kharkwf,Ĥarkivo,Ĥarkov,Харков,Харків,Харьков,חרקוב,خاركوف,ხარკოვი,ハリコフ,哈爾科夫,카르키프,카리프,하르키우;P;PPLA;UA;Ukraine;;07;6312;;;1433886;;113;Europe/Kyiv;2023-01-22;Ukraine;49.98081, 36.25272
706604;Kaydaki;Kaydaki;Koydaki,Starye Kodaki,Старые Кодаки;P;PPL;UA;Ukraine;;04;1202;;;1619;;134;Europe/Kyiv;2022-10-27;Ukraine;48.37678, 35.12398
707058;Kamyanka;Kamyanka;Kam'janka,Kamenka,Kamianka,Petriceni,Кам'янка,Каменка;P;PPL;UA;Ukraine;;03;7306;;;6847;348;352;Europe/Kyiv;2022-10-27;Ukraine;48.02786, 25.89964
707240;Mirnoye;Mirnoye;Mirne,Mirnoe,Mirnoye,Sarajly-Kijat,Мирне,Мирное,Сарайлы́-Кия́т;P;PPLA3;UA;Ukraine;;11;0116;11152609;;9284;221;214;Europe/Simferopol;2022-10-27;Ukraine;44.9833, 34.0616
707465;Ivanopil;Ivanopil;Ivanopil,Ivanopil',Ivanopil’,Ivanopol,Ivanopol',Ivanopol’,Ivanpol',Ivanpol’,Iwanopil,Januschpol,Janushpil',Janushpol',Januszpul,Yanushpil',Yanushpil’,Yanushpol',Yanushpol’,yi wan nuo pi er,İvanopil,Іванопіль,Иванополь,Янушполь,Янушпіль,Իվանոպոլ,איוונופיל,伊万诺皮尔;P;PPL;UA;Ukraine;;27;1802;;;2937;;260;Europe/Kyiv;2023-05-02;Ukraine;49.8606, 28.21561
709353;Romaniv;Romaniv;Dsershinsk,Dzerzhinsk,Dzerzhyns'k,Dzerzhyns’k,Romaniv,Romanov,Романів;P;PPLA3;UA;Ukraine;;27;1804;;;7318;;239;Europe/Kyiv;2022-10-27;Ukraine;50.14802, 27.93124
709368;Dymka;Dymka;Dimca,Dimka,Dymka,Trestiana,Димка,Дымка;P;PPL;UA;Ukraine;;03;7306;;;1855;374;413;Europe/Kyiv;2022-10-27;Ukraine;48.09363, 25.96784
709746;Dovzhok;Dovzhok;Doljoc,Dolzhok,Dovzhok,Довжок,Должок;P;PPL;UA;Ukraine;;03;7306;;;1023;185;210;Europe/Kyiv;2022-10-27;Ukraine;48.34201, 26.33066
710033;Dmytrivka;Dmytrivka;Dimitrovka,Dmitrivka,Dmitrovka,Dmytrivka,Dmytriwka,Dmytryuka,Dmytrіvkа,Dmıtrivka,Dumitresti,Dumitrești,de mi te li fu ka,dmytryfka,Димитровка,Дмитровка,Дмитрівка,Дмытрыўка,دميتريفكا,德米特里夫卡;P;PPL;UA;Ukraine;;17;5106;;;4806;56;58;Europe/Kyiv;2022-10-27;Ukraine;45.96904, 28.98849
710229;Debaltseve;Debaltseve;Debal'ceve,Debal'cevo,Debal'tseve,Debal'tsevo,Debaltseve,Debaltsevo,Debalzewe,Debalzewo,Debal’tseve,Debal’tsevo,Дебальцеве,Дебальцево;P;PPL;UA;Ukraine;;05;1406;;;24209;;323;Europe/Kyiv;2023-09-02;Ukraine;48.34072, 38.4049
710615;Chortomlyk;Chortomlyk;Chartamlyk,Chertomlyk,Chortomlik,Chortomlyk,Ciortomlik,Ciortomlîk,Cortomlik,Cortomlyk,Tchortomlyk,Tschortomlyk,qiao er tuo mu li ke,Çortomlık,Čortomlyk,Чартамлык,Чертомлык,Чортомлик,Չերտոմլիկ,喬爾托姆利克;P;PPL;UA;Ukraine;;04;1208;;;1332;33;33;Europe/Kyiv;2022-10-27;Ukraine;47.62424, 34.14129
710660;Chernyakhivka;Chernyakhivka;Chernjakhovka,Chernyakhivka,Черняховка;P;PPL;UA;Ukraine;;13;3204;;;1002;;124;Europe/Kyiv;2022-10-27;Ukraine;50.21882, 31.93082
